arm,model,file,sub,machine_correct,machine_attempted,enum_correct,baseline_correct,n_pairs,tp,fp,fn,cost,error
text,anthropic/claude-sonnet-5,AA_f3176f60-2162-435,idwrd_urd,1.0,8.0,0.0,2.0,5.0,4.0,0.0,1.0,0.02052,
text,anthropic/claude-sonnet-5,AA_f3176f60-2162-435,orf_urd,0.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0,0.029244,
text,anthropic/claude-sonnet-5,AA_f3176f60-2162-435,orf_eng,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.016652,
text,anthropic/claude-sonnet-5,AA_df7b47e1-1bc3-45c,idwrd_urd,,,,,,,,,,'NoneType' object has no attribute 'group'
text,anthropic/claude-sonnet-5,AA_df7b47e1-1bc3-45c,orf_urd,59.0,60.0,60.0,42.0,60.0,0.0,1.0,0.0,0.053572,
text,anthropic/claude-sonnet-5,AA_df7b47e1-1bc3-45c,orf_eng,44.0,51.0,53.0,44.0,51.0,2.0,5.0,2.0,0.040314,
text,anthropic/claude-sonnet-5,AA_81cc4088-35cb-41b,idwrd_urd,0.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.035216,
text,anthropic/claude-sonnet-5,AA_81cc4088-35cb-41b,orf_urd,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020904,
text,anthropic/claude-sonnet-5,AA_72720d37-958f-4af,idwrd_urd,1.0,4.0,0.0,1.0,4.0,3.0,0.0,1.0,0.029578,
text,anthropic/claude-sonnet-5,AA_048cadbc-2c10-416,orf_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016694,
text,anthropic/claude-sonnet-5,AA_048cadbc-2c10-416,idwrd_urd,5.0,15.0,5.0,1.0,15.0,9.0,1.0,1.0,0.057474,
text,anthropic/claude-sonnet-5,AA_048cadbc-2c10-416,orf_eng,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.014848,
text,anthropic/claude-sonnet-5,AA_b20398e6-b319-4ad,idwrd_urd,9.0,17.0,8.0,3.0,15.0,6.0,1.0,1.0,0.033264,
text,anthropic/claude-sonnet-5,AA_b20398e6-b319-4ad,orf_urd,,,,,,,,,,'NoneType' object has no attribute 'group'
text,anthropic/claude-sonnet-5,AA_b20398e6-b319-4ad,orf_eng,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.015972,
text,anthropic/claude-sonnet-5,AA_bc78193f-3d1b-4a1,idwrd_urd,45.0,47.0,48.0,40.0,47.0,1.0,1.0,1.0,0.039334,
text,anthropic/claude-sonnet-5,AA_bc78193f-3d1b-4a1,orf_urd,36.0,52.0,47.0,33.0,50.0,2.0,13.0,1.0,0.056658,
text,anthropic/claude-sonnet-5,AA_350b43cb-69b8-4f0,orf_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017932,
text,google/gemini-3-flash-preview,AA_eaf07843-14a1-4e9,idwrd_urd,10.0,44.0,29.0,4.0,29.0,0.0,21.0,0.0,0.0025545,
text,google/gemini-3-flash-preview,AA_eaf07843-14a1-4e9,orf_urd,12.0,45.0,48.0,12.0,45.0,2.0,31.0,0.0,0.002924,
text,google/gemini-3-flash-preview,AA_eaf07843-14a1-4e9,orf_eng,0.0,0.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0027125,
text,google/gemini-3-flash-preview,AA_aa8eabb8-8f23-448,idwrd_urd,43.0,49.0,48.0,40.0,49.0,1.0,5.0,1.0,0.00257,
text,google/gemini-3-flash-preview,AA_aa8eabb8-8f23-448,orf_urd,35.0,60.0,60.0,42.0,60.0,0.0,25.0,0.0,0.0029465,
text,google/gemini-3-flash-preview,AA_aa8eabb8-8f23-448,orf_eng,36.0,59.0,56.0,34.0,59.0,1.0,22.0,2.0,0.0027155,
text,google/gemini-3-flash-preview,AA_b2abea24-c5e2-478,idwrd_urd,42.0,50.0,48.0,38.0,50.0,2.0,6.0,0.0,0.0026025,
text,google/gemini-3-flash-preview,AA_b2abea24-c5e2-478,orf_urd,39.0,60.0,60.0,40.0,60.0,0.0,21.0,0.0,0.002938,
text,google/gemini-3-flash-preview,AA_b2abea24-c5e2-478,orf_eng,46.0,53.0,60.0,47.0,53.0,0.0,7.0,0.0,0.0027255,
text,google/gemini-3-flash-preview,AA_34eb5079-1c89-41d,idwrd_urd,9.0,47.0,10.0,3.0,16.0,5.0,6.0,1.0,0.0025405,
text,google/gemini-3-flash-preview,AA_34eb5079-1c89-41d,orf_urd,3.0,18.0,12.0,2.0,18.0,7.0,8.0,0.0,0.0028775,
text,google/gemini-3-flash-preview,AA_34eb5079-1c89-41d,orf_eng,2.0,17.0,10.0,4.0,17.0,8.0,7.0,0.0,0.0027425,
text,google/gemini-3-flash-preview,AA_44e68d46-79a6-402,orf_urd,35.0,60.0,60.0,42.0,60.0,0.0,25.0,0.0,0.0029385,
text,google/gemini-3-flash-preview,AA_44e68d46-79a6-402,orf_eng,37.0,54.0,52.0,38.0,54.0,1.0,16.0,4.0,0.0027185,
text,google/gemini-3-flash-preview,AA_b47c2091-d93e-49d,idwrd_urd,43.0,49.0,50.0,39.0,49.0,0.0,6.0,0.0,0.002581,
text,google/gemini-3-flash-preview,AA_b47c2091-d93e-49d,orf_urd,44.0,60.0,60.0,42.0,60.0,0.0,16.0,0.0,0.0029975,
text,google/gemini-3-flash-preview,AA_b47c2091-d93e-49d,orf_eng,43.0,59.0,54.0,44.0,59.0,4.0,12.0,2.0,0.0027185,
text,google/gemini-3-flash-preview,AA_b68b3349-98b4-4c6,idwrd_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002489,
text,google/gemini-3-flash-preview,AA_b68b3349-98b4-4c6,orf_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028795,
text,google/gemini-3-flash-preview,AA_b68b3349-98b4-4c6,orf_eng,1.0,6.0,0.0,2.0,5.0,4.0,0.0,1.0,0.002705,
text,google/gemini-3-flash-preview,AA_05ebc0d7-bc26-4ab,idwrd_urd,10.0,19.0,14.0,5.0,16.0,2.0,5.0,0.0,0.0024875,
text,google/gemini-3-flash-preview,AA_05ebc0d7-bc26-4ab,orf_urd,5.0,30.0,20.0,2.0,29.0,9.0,15.0,0.0,0.0029065,
text,google/gemini-3-flash-preview,AA_5f48be27-6ed5-42e,idwrd_urd,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0024835,
text,google/gemini-3-flash-preview,AA_268319c5-6f94-4a8,orf_urd,15.0,33.0,30.0,16.0,33.0,2.0,16.0,1.0,0.002911,
text,google/gemini-3-flash-preview,AA_268319c5-6f94-4a8,orf_eng,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.002693,
text,google/gemini-3-flash-preview,AA_6d4a8671-522e-4cc,idwrd_urd,7.0,24.0,19.0,4.0,20.0,1.0,13.0,0.0,0.002497,
text,google/gemini-3-flash-preview,AA_6d4a8671-522e-4cc,orf_urd,2.0,18.0,31.0,3.0,18.0,0.0,16.0,0.0,0.002936,
text,google/gemini-3-flash-preview,AA_6d4a8671-522e-4cc,orf_eng,25.0,57.0,52.0,27.0,57.0,3.0,29.0,3.0,0.0027305,
text,google/gemini-3-flash-preview,AA_5e864c07-25df-4cc,idwrd_urd,47.0,50.0,49.0,44.0,50.0,1.0,2.0,0.0,0.0025575,
text,google/gemini-3-flash-preview,AA_5e864c07-25df-4cc,orf_urd,43.0,60.0,59.0,43.0,60.0,1.0,16.0,0.0,0.0029665,
text,google/gemini-3-flash-preview,AA_5e864c07-25df-4cc,orf_eng,47.0,59.0,50.0,48.0,59.0,4.0,8.0,5.0,0.002732,
text,google/gemini-3-flash-preview,AA_1bb7fdea-6bc2-422,idwrd_urd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0025,
text,google/gemini-3-flash-preview,AA_788dfa6a-d7ba-413,idwrd_urd,48.0,50.0,48.0,44.0,50.0,1.0,1.0,1.0,0.002509,
text,google/gemini-3-flash-preview,AA_788dfa6a-d7ba-413,orf_urd,59.0,60.0,60.0,42.0,60.0,0.0,1.0,0.0,0.002949,
text,google/gemini-3-flash-preview,AA_788dfa6a-d7ba-413,orf_eng,50.0,59.0,53.0,55.0,59.0,1.0,8.0,5.0,0.002763,
text,google/gemini-3-flash-preview,AA_93ae4640-bf92-45b,idwrd_urd,46.0,50.0,50.0,43.0,50.0,0.0,4.0,0.0,0.002575,
text,google/gemini-3-flash-preview,AA_93ae4640-bf92-45b,orf_urd,21.0,44.0,60.0,28.0,44.0,0.0,23.0,0.0,0.0029635,
text,google/gemini-3-flash-preview,AA_93ae4640-bf92-45b,orf_eng,16.0,24.0,57.0,17.0,24.0,1.0,7.0,1.0,0.0027185,
text,google/gemini-3-flash-preview,AA_ceea038f-3411-4c4,idwrd_urd,44.0,50.0,48.0,41.0,50.0,2.0,4.0,0.0,0.002622,
text,google/gemini-3-flash-preview,AA_ceea038f-3411-4c4,orf_urd,45.0,60.0,60.0,43.0,60.0,0.0,15.0,0.0,0.002986,
text,google/gemini-3-flash-preview,AA_ceea038f-3411-4c4,orf_eng,44.0,59.0,55.0,43.0,59.0,1.0,14.0,4.0,0.0027435,
text,google/gemini-3-flash-preview,AA_cc3e50b9-d8fd-494,idwrd_urd,21.0,32.0,27.0,14.0,32.0,5.0,6.0,0.0,0.0025375,
text,google/gemini-3-flash-preview,AA_cc3e50b9-d8fd-494,orf_urd,3.0,6.0,31.0,10.0,6.0,0.0,3.0,0.0,0.00295,
text,google/gemini-3-flash-preview,AA_29cbf33e-8ec1-4da,idwrd_urd,32.0,50.0,44.0,41.0,50.0,5.0,13.0,1.0,0.002557,
text,google/gemini-3-flash-preview,AA_29cbf33e-8ec1-4da,orf_urd,60.0,60.0,60.0,43.0,60.0,0.0,0.0,0.0,0.002944,
text,google/gemini-3-flash-preview,AA_29cbf33e-8ec1-4da,orf_eng,48.0,59.0,59.0,48.0,59.0,0.0,11.0,1.0,0.0027525,
text,google/gemini-3-flash-preview,AA_05729872-0031-4b1,idwrd_urd,30.0,40.0,27.0,24.0,32.0,3.0,6.0,2.0,0.002581,
text,google/gemini-3-flash-preview,AA_05729872-0031-4b1,orf_urd,22.0,35.0,30.0,21.0,35.0,6.0,7.0,0.0,0.0029285,
text,google/gemini-3-flash-preview,AA_05729872-0031-4b1,orf_eng,3.0,7.0,1.0,2.0,7.0,3.0,1.0,3.0,0.002708,
text,google/gemini-3-flash-preview,AA_3a4a571d-875c-4bb,idwrd_urd,25.0,34.0,24.0,22.0,32.0,7.0,2.0,1.0,0.002512,
text,google/gemini-3-flash-preview,AA_3a4a571d-875c-4bb,orf_urd,22.0,49.0,38.0,27.0,46.0,8.0,17.0,0.0,0.002911,
text,google/gemini-3-flash-preview,AA_3a4a571d-875c-4bb,orf_eng,19.0,25.0,17.0,19.0,22.0,2.0,4.0,3.0,0.002715,
text,google/gemini-3-flash-preview,AA_c82929c2-05b6-468,idwrd_urd,0.0,26.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0024855,
text,google/gemini-3-flash-preview,AA_c82929c2-05b6-468,orf_urd,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.002905,
text,google/gemini-3-flash-preview,AA_c82929c2-05b6-468,orf_eng,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0027045,
text,google/gemini-3-flash-preview,AA_dd56a505-4ac7-4d1,idwrd_urd,0.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0024885,
text,google/gemini-3-flash-preview,AA_dd56a505-4ac7-4d1,orf_urd,16.0,27.0,17.0,15.0,26.0,5.0,6.0,4.0,0.002969,
text,google/gemini-3-flash-preview,AA_bd2f2910-0953-45a,idwrd_urd,2.0,10.0,42.0,2.0,10.0,1.0,7.0,0.0,0.002526,
text,google/gemini-3-flash-preview,AA_bd2f2910-0953-45a,orf_urd,12.0,22.0,22.0,5.0,22.0,1.0,9.0,0.0,0.0029585,
text,google/gemini-3-flash-preview,AA_bd2f2910-0953-45a,orf_eng,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0026655,
text,google/gemini-3-flash-preview,AA_27e407f8-7dc7-428,idwrd_urd,30.0,50.0,48.0,28.0,50.0,1.0,19.0,1.0,0.0025245,
text,google/gemini-3-flash-preview,AA_27e407f8-7dc7-428,orf_urd,38.0,60.0,60.0,30.0,60.0,0.0,22.0,0.0,0.00293,
text,google/gemini-3-flash-preview,AA_91ecf22b-d335-4de,idwrd_urd,40.0,50.0,50.0,38.0,50.0,0.0,10.0,0.0,0.0025455,
text,google/gemini-3-flash-preview,AA_91ecf22b-d335-4de,orf_urd,34.0,60.0,60.0,41.0,60.0,0.0,26.0,0.0,0.0029675,
text,google/gemini-3-flash-preview,AA_91ecf22b-d335-4de,orf_eng,16.0,40.0,58.0,18.0,40.0,0.0,24.0,0.0,0.002739,
text,google/gemini-3-flash-preview,AA_7a35917e-6b9d-418,idwrd_urd,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.002481,
text,google/gemini-3-flash-preview,AA_7f61eb3f-65c7-4fd,idwrd_urd,7.0,12.0,14.0,3.0,12.0,3.0,2.0,0.0,0.002538,
text,google/gemini-3-flash-preview,AA_7f61eb3f-65c7-4fd,orf_urd,1.0,10.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0028985,
text,google/gemini-3-flash-preview,AA_12d53cb2-6597-40c,idwrd_urd,11.0,35.0,35.0,5.0,35.0,0.0,24.0,0.0,0.002568,
text,google/gemini-3-flash-preview,AA_12d53cb2-6597-40c,orf_urd,22.0,60.0,57.0,14.0,60.0,2.0,36.0,1.0,0.0029465,
text,google/gemini-3-flash-preview,AA_063c4da1-14ee-4c6,idwrd_urd,44.0,50.0,49.0,39.0,50.0,1.0,5.0,0.0,0.00253,
text,google/gemini-3-flash-preview,AA_063c4da1-14ee-4c6,orf_urd,43.0,60.0,59.0,42.0,60.0,0.0,17.0,1.0,0.0029685,
text,google/gemini-3-flash-preview,AA_063c4da1-14ee-4c6,orf_eng,48.0,59.0,57.0,50.0,59.0,1.0,10.0,2.0,0.002703,
text,google/gemini-3-flash-preview,AA_5d2c0d0d-94a3-4cd,idwrd_urd,29.0,50.0,46.0,40.0,50.0,4.0,17.0,0.0,0.0025195,
text,google/gemini-3-flash-preview,AA_5d2c0d0d-94a3-4cd,orf_urd,31.0,60.0,59.0,41.0,60.0,0.0,29.0,1.0,0.0029685,
text,google/gemini-3-flash-preview,AA_5d2c0d0d-94a3-4cd,orf_eng,1.0,6.0,1.0,5.0,6.0,4.0,1.0,1.0,0.0026905,
text,google/gemini-3-flash-preview,AA_f3176f60-2162-435,idwrd_urd,2.0,14.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0024955,
text,google/gemini-3-flash-preview,AA_f3176f60-2162-435,orf_urd,1.0,20.0,0.0,1.0,14.0,14.0,0.0,0.0,0.002895,
text,google/gemini-3-flash-preview,AA_f3176f60-2162-435,orf_eng,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0026925,
text,google/gemini-3-flash-preview,AA_df7b47e1-1bc3-45c,idwrd_urd,38.0,50.0,48.0,34.0,50.0,0.0,12.0,2.0,0.002509,
text,google/gemini-3-flash-preview,AA_df7b47e1-1bc3-45c,orf_urd,43.0,60.0,60.0,42.0,60.0,0.0,17.0,0.0,0.002997,
text,google/gemini-3-flash-preview,AA_df7b47e1-1bc3-45c,orf_eng,43.0,51.0,53.0,44.0,51.0,2.0,6.0,2.0,0.0027175,
text,google/gemini-3-flash-preview,AA_81cc4088-35cb-41b,idwrd_urd,3.0,47.0,0.0,2.0,5.0,5.0,0.0,0.0,0.002452,
text,google/gemini-3-flash-preview,AA_81cc4088-35cb-41b,orf_urd,0.0,11.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0028895,
text,google/gemini-3-flash-preview,AA_72720d37-958f-4af,idwrd_urd,1.0,4.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0024965,
text,google/gemini-3-flash-preview,AA_048cadbc-2c10-416,orf_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002903,
text,google/gemini-3-flash-preview,AA_048cadbc-2c10-416,idwrd_urd,6.0,44.0,5.0,1.0,15.0,9.0,1.0,1.0,0.00256,
text,google/gemini-3-flash-preview,AA_048cadbc-2c10-416,orf_eng,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.002711,
text,google/gemini-3-flash-preview,AA_b20398e6-b319-4ad,idwrd_urd,8.0,17.0,8.0,3.0,15.0,7.0,1.0,0.0,0.0025485,
text,google/gemini-3-flash-preview,AA_b20398e6-b319-4ad,orf_urd,32.0,58.0,48.0,26.0,57.0,10.0,15.0,0.0,0.00293,
text,google/gemini-3-flash-preview,AA_b20398e6-b319-4ad,orf_eng,1.0,1.0,17.0,7.0,1.0,0.0,0.0,1.0,0.002659,
text,google/gemini-3-flash-preview,AA_bc78193f-3d1b-4a1,idwrd_urd,45.0,47.0,48.0,40.0,47.0,1.0,1.0,1.0,0.0025455,
text,google/gemini-3-flash-preview,AA_bc78193f-3d1b-4a1,orf_urd,27.0,52.0,47.0,33.0,50.0,3.0,21.0,0.0,0.002938,
text,google/gemini-3-flash-preview,AA_350b43cb-69b8-4f0,orf_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028695,
text,deepseek/deepseek-v3.2,AA_eaf07843-14a1-4e9,idwrd_urd,10.0,44.0,29.0,4.0,29.0,0.0,21.0,0.0,0.00128532,
text,deepseek/deepseek-v3.2,AA_eaf07843-14a1-4e9,orf_urd,0.0,45.0,48.0,12.0,45.0,2.0,43.0,0.0,0.00067812,
text,deepseek/deepseek-v3.2,AA_eaf07843-14a1-4e9,orf_eng,0.0,0.0,36.0,7.0,0.0,0.0,0.0,0.0,0.00059742,
text,deepseek/deepseek-v3.2,AA_aa8eabb8-8f23-448,idwrd_urd,35.0,49.0,48.0,40.0,49.0,1.0,13.0,1.0,0.00119148,
text,deepseek/deepseek-v3.2,AA_aa8eabb8-8f23-448,orf_urd,32.0,60.0,60.0,42.0,60.0,0.0,28.0,0.0,0.00144018,
text,deepseek/deepseek-v3.2,AA_aa8eabb8-8f23-448,orf_eng,33.0,53.0,56.0,34.0,53.0,1.0,19.0,2.0,0.0013044,
text,deepseek/deepseek-v3.2,AA_b2abea24-c5e2-478,idwrd_urd,32.0,48.0,48.0,38.0,48.0,1.0,15.0,0.0,0.00126486,
text,deepseek/deepseek-v3.2,AA_b2abea24-c5e2-478,orf_urd,35.0,60.0,60.0,40.0,60.0,0.0,25.0,0.0,0.000668,
text,deepseek/deepseek-v3.2,AA_b2abea24-c5e2-478,orf_eng,48.0,53.0,60.0,47.0,53.0,0.0,5.0,0.0,0.0005954,
text,deepseek/deepseek-v3.2,AA_34eb5079-1c89-41d,idwrd_urd,5.0,47.0,10.0,3.0,16.0,5.0,7.0,1.0,0.0011589,
text,deepseek/deepseek-v3.2,AA_34eb5079-1c89-41d,orf_urd,3.0,18.0,12.0,2.0,18.0,7.0,8.0,0.0,0.00060334,
text,deepseek/deepseek-v3.2,AA_34eb5079-1c89-41d,orf_eng,5.0,39.0,10.0,4.0,21.0,10.0,9.0,0.0,0.00060278,
text,deepseek/deepseek-v3.2,AA_44e68d46-79a6-402,orf_urd,37.0,60.0,60.0,42.0,60.0,0.0,23.0,0.0,0.00062458,
text,deepseek/deepseek-v3.2,AA_44e68d46-79a6-402,orf_eng,38.0,54.0,52.0,38.0,54.0,1.0,15.0,4.0,0.00061098,
text,deepseek/deepseek-v3.2,AA_b47c2091-d93e-49d,idwrd_urd,30.0,48.0,50.0,39.0,48.0,0.0,18.0,0.0,0.00119442,
text,deepseek/deepseek-v3.2,AA_b47c2091-d93e-49d,orf_urd,35.0,60.0,60.0,42.0,60.0,0.0,25.0,0.0,0.00062066,
text,deepseek/deepseek-v3.2,AA_b47c2091-d93e-49d,orf_eng,42.0,59.0,54.0,44.0,59.0,4.0,13.0,2.0,0.0006154,
text,deepseek/deepseek-v3.2,AA_b68b3349-98b4-4c6,idwrd_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117804,
text,deepseek/deepseek-v3.2,AA_b68b3349-98b4-4c6,orf_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006619,
text,deepseek/deepseek-v3.2,AA_b68b3349-98b4-4c6,orf_eng,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0020545,
text,deepseek/deepseek-v3.2,AA_05ebc0d7-bc26-4ab,idwrd_urd,10.0,19.0,14.0,5.0,16.0,2.0,5.0,0.0,0.00116562,
text,deepseek/deepseek-v3.2,AA_05ebc0d7-bc26-4ab,orf_urd,0.0,38.0,20.0,2.0,29.0,9.0,20.0,0.0,0.00060948,
text,deepseek/deepseek-v3.2,AA_5f48be27-6ed5-42e,idwrd_urd,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.00116112,
text,deepseek/deepseek-v3.2,AA_268319c5-6f94-4a8,orf_urd,8.0,33.0,30.0,16.0,33.0,3.0,22.0,0.0,0.00066356,
text,deepseek/deepseek-v3.2,AA_268319c5-6f94-4a8,orf_eng,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.002014,
text,deepseek/deepseek-v3.2,AA_6d4a8671-522e-4cc,idwrd_urd,3.0,24.0,19.0,4.0,20.0,1.0,17.0,0.0,0.00120912,
text,deepseek/deepseek-v3.2,AA_6d4a8671-522e-4cc,orf_urd,0.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,0.00069332,
text,deepseek/deepseek-v3.2,AA_6d4a8671-522e-4cc,orf_eng,27.0,57.0,52.0,27.0,57.0,2.0,28.0,4.0,0.0020375,
text,deepseek/deepseek-v3.2,AA_5e864c07-25df-4cc,idwrd_urd,36.0,50.0,49.0,44.0,50.0,1.0,13.0,0.0,0.00116478,
text,deepseek/deepseek-v3.2,AA_5e864c07-25df-4cc,orf_urd,31.0,60.0,59.0,43.0,60.0,1.0,28.0,0.0,0.00066374,
text,deepseek/deepseek-v3.2,AA_5e864c07-25df-4cc,orf_eng,48.0,59.0,50.0,48.0,59.0,4.0,7.0,5.0,0.001948,
text,deepseek/deepseek-v3.2,AA_1bb7fdea-6bc2-422,idwrd_urd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00048123075,
text,deepseek/deepseek-v3.2,AA_788dfa6a-d7ba-413,idwrd_urd,39.0,50.0,48.0,44.0,50.0,1.0,10.0,1.0,0.0004909905,
text,deepseek/deepseek-v3.2,AA_788dfa6a-d7ba-413,orf_urd,32.0,60.0,60.0,42.0,60.0,0.0,28.0,0.0,0.00067556,
text,deepseek/deepseek-v3.2,AA_788dfa6a-d7ba-413,orf_eng,55.0,59.0,53.0,55.0,59.0,0.0,4.0,6.0,0.001986,
text,deepseek/deepseek-v3.2,AA_93ae4640-bf92-45b,idwrd_urd,36.0,50.0,50.0,43.0,50.0,0.0,14.0,0.0,0.00040945905,
text,deepseek/deepseek-v3.2,AA_93ae4640-bf92-45b,orf_urd,18.0,44.0,60.0,28.0,44.0,0.0,26.0,0.0,0.00066382,
text,deepseek/deepseek-v3.2,AA_93ae4640-bf92-45b,orf_eng,16.0,24.0,57.0,17.0,24.0,1.0,7.0,1.0,0.002027,
text,deepseek/deepseek-v3.2,AA_ceea038f-3411-4c4,idwrd_urd,33.0,50.0,48.0,41.0,50.0,2.0,15.0,0.0,0.00040795755,
text,deepseek/deepseek-v3.2,AA_ceea038f-3411-4c4,orf_urd,39.0,60.0,60.0,43.0,60.0,0.0,21.0,0.0,0.00069518,
text,deepseek/deepseek-v3.2,AA_ceea038f-3411-4c4,orf_eng,43.0,59.0,55.0,43.0,59.0,1.0,15.0,4.0,0.001995,
text,deepseek/deepseek-v3.2,AA_cc3e50b9-d8fd-494,idwrd_urd,18.0,47.0,27.0,14.0,32.0,5.0,9.0,0.0,0.00112812,
text,deepseek/deepseek-v3.2,AA_cc3e50b9-d8fd-494,orf_urd,2.0,17.0,31.0,10.0,17.0,3.0,12.0,0.0,0.00071934,
text,deepseek/deepseek-v3.2,AA_29cbf33e-8ec1-4da,idwrd_urd,31.0,50.0,44.0,41.0,50.0,5.0,14.0,1.0,0.0011607,
text,deepseek/deepseek-v3.2,AA_29cbf33e-8ec1-4da,orf_urd,34.0,60.0,60.0,43.0,60.0,0.0,26.0,0.0,0.0006737,
text,deepseek/deepseek-v3.2,AA_29cbf33e-8ec1-4da,orf_eng,47.0,54.0,59.0,48.0,54.0,0.0,7.0,1.0,0.002033,
text,deepseek/deepseek-v3.2,AA_05729872-0031-4b1,idwrd_urd,22.0,40.0,27.0,24.0,32.0,5.0,11.0,0.0,0.00119544,
text,deepseek/deepseek-v3.2,AA_05729872-0031-4b1,orf_urd,9.0,36.0,30.0,21.0,36.0,7.0,20.0,0.0,0.00060962,
text,deepseek/deepseek-v3.2,AA_05729872-0031-4b1,orf_eng,0.0,7.0,1.0,2.0,7.0,6.0,1.0,0.0,0.002003,
text,deepseek/deepseek-v3.2,AA_3a4a571d-875c-4bb,idwrd_urd,16.0,34.0,24.0,22.0,32.0,8.0,8.0,0.0,0.0011508,
text,deepseek/deepseek-v3.2,AA_3a4a571d-875c-4bb,orf_urd,13.0,49.0,38.0,27.0,46.0,8.0,26.0,0.0,0.00066526,
text,deepseek/deepseek-v3.2,AA_3a4a571d-875c-4bb,orf_eng,16.0,25.0,17.0,19.0,22.0,2.0,7.0,3.0,0.002052,
text,deepseek/deepseek-v3.2,AA_c82929c2-05b6-468,idwrd_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116028,
text,deepseek/deepseek-v3.2,AA_c82929c2-05b6-468,orf_urd,0.0,60.0,0.0,0.0,18.0,18.0,0.0,0.0,0.00063946,
text,deepseek/deepseek-v3.2,AA_c82929c2-05b6-468,orf_eng,,,,,,,,,,'NoneType' object has no attribute 'group'
text,deepseek/deepseek-v3.2,AA_dd56a505-4ac7-4d1,idwrd_urd,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.00048123075,
text,deepseek/deepseek-v3.2,AA_dd56a505-4ac7-4d1,orf_urd,15.0,27.0,17.0,15.0,26.0,7.0,5.0,2.0,0.00052402,
text,deepseek/deepseek-v3.2,AA_bd2f2910-0953-45a,idwrd_urd,1.0,10.0,42.0,2.0,10.0,1.0,8.0,0.0,0.0004308018,
text,deepseek/deepseek-v3.2,AA_bd2f2910-0953-45a,orf_urd,7.0,22.0,22.0,5.0,22.0,1.0,14.0,0.0,0.00069984,
text,deepseek/deepseek-v3.2,AA_bd2f2910-0953-45a,orf_eng,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0020135,
text,deepseek/deepseek-v3.2,AA_27e407f8-7dc7-428,idwrd_urd,6.0,50.0,48.0,28.0,50.0,2.0,42.0,0.0,0.000497211,
text,deepseek/deepseek-v3.2,AA_27e407f8-7dc7-428,orf_urd,11.0,60.0,60.0,30.0,60.0,0.0,49.0,0.0,0.00061152,
text,deepseek/deepseek-v3.2,AA_91ecf22b-d335-4de,idwrd_urd,31.0,50.0,50.0,38.0,50.0,0.0,19.0,0.0,0.00041911155,
text,deepseek/deepseek-v3.2,AA_91ecf22b-d335-4de,orf_urd,37.0,60.0,60.0,41.0,60.0,0.0,23.0,0.0,0.00066494,
text,deepseek/deepseek-v3.2,AA_91ecf22b-d335-4de,orf_eng,15.0,24.0,58.0,18.0,24.0,0.0,9.0,0.0,0.002058,
text,deepseek/deepseek-v3.2,AA_7a35917e-6b9d-418,idwrd_urd,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0003988413,
